year,age,edclass,race,sex,population,tmort,trate
2002,69,3,0,2,139049.578125,1668.132568359375,1199.66748046875
2002,70,0,0,1,813765,24091,2960.43701171875
2002,70,0,0,2,978995,18817,1922.073120117188
2002,70,1,0,1,605554.625,20099.8828125,3319.251708984375
2002,70,1,0,2,850273.5,16945.931640625,1992.997680664063
2002,70,3,0,1,208210.328125,3991.117431640625,1916.8681640625
2002,70,3,0,2,128721.46875,1871.068969726563,1453.57958984375
2002,71,0,0,1,802655,25839,3219.19140625
2002,71,0,0,2,979452,20183,2060.64208984375
2002,71,1,0,1,611781.4375,21485.88671875,3512.02001953125
2002,71,1,0,2,847972.6875,18227,2149.4794921875
2002,71,3,0,1,190873.59375,4353.1123046875,2280.625732421875
2002,71,3,0,2,131479.3125,1956.000854492188,1487.687133789063
2002,72,0,0,1,800131,27160,3394.444091796875
2002,72,0,0,2,997815,22352,2240.0947265625
2002,72,1,0,1,611351.875,22736.71484375,3719.088134765625
2002,72,1,0,2,866595.875,20177.6640625,2328.382080078125
2002,72,3,0,1,188779.109375,4423.28564453125,2343.101318359375
2002,72,3,0,2,131219.203125,2174.335693359375,1657.025512695313
2002,73,0,0,1,749112,28794,3843.7509765625
2002,73,0,0,2,948338,23633,2492.0439453125
2002,73,1,0,1,583323.3125,24051.88671875,4123.25146484375
2002,73,1,0,2,823546.8125,21385.130859375,2596.7109375
2002,73,3,0,1,165788.703125,4742.11328125,2860.335693359375
2002,73,3,0,2,124791.2265625,2247.868896484375,1801.303588867188
2002,74,0,0,1,731547,30547,4175.67138671875
2002,74,0,0,2,948244,25983,2740.117431640625
2002,74,1,0,1,563515.375,25599.45703125,4542.814453125
2002,74,1,0,2,824431.3125,23571.173828125,2859.082763671875
2002,74,3,0,1,168031.625,4947.54345703125,2944.412109375
2002,74,3,0,2,123812.6875,2411.8251953125,1947.962890625
2002,75,0,0,1,696076,31852,4575.93701171875
2002,75,0,0,2,924736,28177,3047.03173828125
2002,75,1,0,1,547837.375,26637.140625,4862.23486328125
2002,75,1,0,2,807075.625,25497.12890625,3159.199462890625
2002,75,3,0,1,148238.578125,5214.85888671875,3517.88232421875
2002,75,3,0,2,117660.390625,2679.871826171875,2277.633056640625
2002,76,0,0,1,655316,32924,5024.14111328125
2002,76,0,0,2,899159,29721,3305.422119140625
2002,76,1,0,1,512466.0625,27382.115234375,5343.20556640625
2002,76,1,0,2,793190.625,26986.67578125,3402.2939453125
2002,76,3,0,1,142849.921875,5541.88525390625,3879.515869140625
2002,76,3,0,2,105968.3671875,2734.323486328125,2580.320556640625
2002,77,0,0,1,629601,34317,5450.5947265625
2002,77,0,0,2,893289,32666,3656.8232421875
2002,77,1,0,1,491665.4375,28378.197265625,5771.85107421875
2002,77,1,0,2,802692.9375,29844.525390625,3718.050048828125
2002,77,3,0,1,137935.578125,5938.8037109375,4305.49072265625
2002,77,3,0,2,90596.109375,2821.474365234375,3114.34375
2002,78,0,0,1,583772,35008,5996.86181640625
2002,78,0,0,2,852413,34201,4012.257080078125
2002,78,1,0,1,465950.8125,29149.41796875,6255.900390625
2002,78,1,0,2,766910.125,31283.505859375,4079.161865234375
2002,78,3,0,1,117821.2109375,5858.58154296875,4972.43359375
2002,78,3,0,2,85502.8671875,2917.49462890625,3412.159912109375
2002,79,0,0,1,537004,35524,6615.220703125
2002,79,0,0,2,799095,35750,4473.81103515625
2002,79,1,0,1,428764.46875,29719.953125,6931.53369140625
2002,79,1,0,2,714614.0625,32643.388671875,4567.974609375
2002,79,3,0,1,108239.546875,5804.046875,5362.22412109375
2002,79,3,0,2,84480.96875,3106.610595703125,3677.29052734375
2002,80,0,0,1,499953,36436,7287.88525390625
2002,80,0,0,2,769357,39020,5071.767578125
2002,80,1,0,1,403758.46875,30606.9609375,7580.51220703125
2002,80,1,0,2,682860.4375,35663.80859375,5222.70849609375
2002,80,3,0,1,96194.546875,5829.0380859375,6059.634765625
2002,80,3,0,2,86496.5703125,3356.19287109375,3880.1455078125
2002,81,0,0,1,455626,36568,8025.880859375
2002,81,0,0,2,725072,40161,5538.8984375
2002,81,1,0,1,360340.28125,30663.54296875,8509.607421875
2002,81,1,0,2,645453.4375,36463.50390625,5649.28515625
2002,81,3,0,1,95285.71875,5904.45654296875,6196.58056640625
2002,81,3,0,2,79618.5546875,3697.497314453125,4644.0146484375
2002,82,0,0,1,402497,35263,8761.0595703125
2002,82,0,0,2,672556,41594,6184.46630859375
2002,82,1,0,1,319885.3125,29655.314453125,9270.6083984375
2002,82,1,0,2,599724.25,37964.00390625,6330.2431640625
2002,82,3,0,1,82611.671875,5607.685546875,6788.00634765625
2002,82,3,0,2,72831.7890625,3629.99462890625,4984.080078125
2002,83,0,0,1,337181,32963,9776.0546875
2002,83,0,0,2,582764,40717,6986.87646484375
2002,83,1,0,1,274957.28125,27825.09375,10119.7880859375
2002,83,1,0,2,527394,37053.21484375,7025.7177734375
2002,83,3,0,1,62223.703125,5137.90576171875,8257.15234375
2002,83,3,0,2,55369.98046875,3663.784423828125,6616.91455078125
2002,84,0,0,1,303734,32649,10749.2080078125
2002,84,0,0,2,545663,42143,7723.26513671875
2002,84,1,0,1,247610.53125,27563.82421875,11131.927734375
2002,84,1,0,2,489149.125,38316.375,7833.2705078125
2002,84,3,0,1,56123.48046875,5085.1767578125,9060.6943359375
2002,84,3,0,2,56513.90625,3826.626220703125,6771.123046875
2003,25,0,0,1,1943865,2669,137.3037719726563
2003,25,0,0,2,1898603,946,49.82611083984375
2003,25,1,0,1,1498885.625,2467.142822265625,164.5984649658203
2003,25,1,0,2,1329158.25,811.9129638671875,61.08474731445313
2003,25,3,0,1,444979.25,201.8571472167969,45.36327362060547
2003,25,3,0,2,569444.6875,134.0870513916016,23.54698371887207
2003,26,0,0,1,1901518,2655,139.6252899169922
2003,26,0,0,2,1870192,1021,54.59332656860352
2003,26,1,0,1,1438747,2456.087646484375,170.7101898193359
2003,26,1,0,2,1330322.5,878.3841552734375,66.02790832519531
2003,26,3,0,1,462770.9375,198.9122619628906,42.98287582397461
2003,26,3,0,2,539869.4375,142.6158752441406,26.41673469543457
2003,27,0,0,1,1856904,2551,137.3792114257813
2003,27,0,0,2,1831742,1053,57.48626327514648
2003,27,1,0,1,1372614.625,2325.627685546875,169.4304962158203
2003,27,1,0,2,1271193.5,897.79833984375,70.62641143798828
2003,27,3,0,1,484289.34375,225.372314453125,46.53670883178711
2003,27,3,0,2,560548.4375,155.2016448974609,27.68746376037598
2003,28,0,0,1,1912388,2542,132.9228210449219
2003,28,0,0,2,1882450,1034,54.92841720581055
2003,28,1,0,1,1396989.5,2315.68701171875,165.7626647949219
2003,28,1,0,2,1279848.375,858.8004150390625,67.10173034667969
2003,28,3,0,1,515398.53125,226.3130798339844,43.91030883789063
2003,28,3,0,2,602601.5625,175.1995849609375,29.07386779785156
2003,29,0,0,1,1849806,2626,141.9608306884766
2003,29,0,0,2,1824117,1153,63.20866394042969
2003,29,1,0,1,1343190,2397.51220703125,178.493896484375
2003,29,1,0,2,1250004.25,991.9664916992188,79.35704803466797
2003,29,3,0,1,506615.875,228.4877471923828,45.10078811645508
2003,29,3,0,2,574112.625,161.0335235595703,28.04911804199219
2003,30,0,0,1,1918704,2713,141.3975219726563
2003,30,0,0,2,1894832,1193,62.96072769165039
2003,30,1,0,1,1368318.5,2471.915771484375,180.6535339355469
2003,30,1,0,2,1278006.125,1021.653503417969,79.94120788574219
2003,30,3,0,1,550385.5,241.0841217041016,43.80277633666992
2003,30,3,0,2,616825.9375,171.3464965820313,27.77874374389648
2003,31,0,0,1,1994472,2910,145.9032745361328
2003,31,0,0,2,1979254,1346,68.00541687011719
2003,31,1,0,1,1379671,2618.572998046875,189.7969207763672
2003,31,1,0,2,1321562.375,1149.0771484375,86.94838714599609
2003,31,3,0,1,614800.875,291.427001953125,47.40185165405273
2003,31,3,0,2,657691.625,196.9228363037109,29.94151496887207
2003,32,0,0,1,2124673,3255,153.2000427246094
2003,32,0,0,2,2120394,1464,69.04376983642578
2003,32,1,0,1,1503766.375,2873.18798828125,191.0661163330078
2003,32,1,0,2,1408698.625,1232.334106445313,87.48032379150391
2003,32,3,0,1,620906.75,381.8119201660156,61.49263381958008
2003,32,3,0,2,711695.25,231.6659393310547,32.55128479003906
2003,33,0,0,1,2182673,3333,152.7026672363281
2003,33,0,0,2,2154626,1730,80.2923583984375
2003,33,1,0,1,1513287.75,2953.072509765625,195.142822265625
2003,33,1,0,2,1466123.875,1494.090942382813,101.9075546264648
2003,33,3,0,1,669385.1875,379.9274597167969,56.75767517089844
2003,33,3,0,2,688501.9375,235.9090881347656,34.26411437988281
2003,34,0,0,1,2057870,3348,162.6924896240234
2003,34,0,0,2,2044712,1758,85.97787475585938
2003,34,1,0,1,1439869.875,2997.318115234375,208.1659088134766
2003,34,1,0,2,1390204.125,1503.805541992188,108.1715621948242
2003,34,3,0,1,618000.0625,350.6819458007813,56.74464416503906
2003,34,3,0,2,654507.8125,254.1944122314453,38.83749008178711
2003,35,0,0,1,2024193,3556,175.6749420166016
2003,35,0,0,2,2018457,1981,98.14427185058594
2003,35,1,0,1,1419778.25,3187.768798828125,224.5258178710938
2003,35,1,0,2,1386437.125,1699.233764648438,122.5611877441406
2003,35,3,0,1,604414.6875,368.231201171875,60.92360305786133
2003,35,3,0,2,632019.8125,281.7662048339844,44.58186340332031
2003,36,0,0,1,2020135,3836,189.8883056640625
2003,36,0,0,2,2031827,2116,104.1427230834961
2003,36,1,0,1,1417164.125,3409.304931640625,240.5723419189453
2003,36,1,0,2,1412487.375,1784.50048828125,126.3374481201172
2003,36,3,0,1,602970.9375,426.6951599121094,70.76545715332031
2003,36,3,0,2,619339.625,331.4994812011719,53.5246696472168
2003,37,0,0,1,2077426,4242,204.1949920654297
2003,37,0,0,2,2087581,2397,114.821891784668
2003,37,1,0,1,1482355.875,3791.43603515625,255.7709655761719
2003,37,1,0,2,1449853,2084.862548828125,143.7982025146484
2003,37,3,0,1,595070,450.5639343261719,75.71612548828125
2003,37,3,0,2,637727.875,312.1373901367188,48.94523239135742
2003,38,0,0,1,2225884,4785,214.9707641601563
2003,38,0,0,2,2236167,2718,121.5472717285156
2003,38,1,0,1,1622737.875,4280.2939453125,263.7698974609375
2003,38,1,0,2,1599161.5,2369.4287109375,148.1669464111328
2003,38,3,0,1,603146.125,504.7058715820313,83.67887115478516
2003,38,3,0,2,637005.375,348.5711975097656,54.72029113769531
2003,39,0,0,1,2256420,5322,235.8603515625
2003,39,0,0,2,2286069,3102,135.6914367675781
2003,39,1,0,1,1622225,4772.259765625,294.1799011230469
2003,39,1,0,2,1616883.375,2713.1728515625,167.8026275634766
2003,39,3,0,1,634195.0625,549.7403564453125,86.68316650390625
2003,39,3,0,2,669185.75,388.8270874023438,58.10450744628906
2003,40,0,0,1,2243727,5736,255.6460723876953
2003,40,0,0,2,2285662,3476,152.0784759521484
2003,40,1,0,1,1605719,5144.36083984375,320.3774108886719
2003,40,1,0,2,1655990,3001.4169921875,181.2460784912109
2003,40,3,0,1,638008,591.6390991210938,92.73223876953125
2003,40,3,0,2,629672,474.5830383300781,75.36988067626953
2003,41,0,0,1,2260614,6393,282.7992858886719
2003,41,0,0,2,2296230,3768,164.0950622558594
2003,41,1,0,1,1632571.25,5711.99951171875,349.8775024414063
2003,41,1,0,2,1668141.125,3274.343017578125,196.2869262695313
2003,41,3,0,1,628042.6875,681.00048828125,108.4321975708008
2003,41,3,0,2,628088.9375,493.6570434570313,78.5966796875
2003,42,0,0,1,2279589,6943,304.5724487304688
2003,42,0,0,2,2326876,4167,179.0813140869141
2003,42,1,0,1,1654537.875,6184.70166015625,373.8023681640625
2003,42,1,0,2,1690577,3638.025634765625,215.1943206787109
2003,42,3,0,1,625051.25,758.2982177734375,121.3177642822266
2003,42,3,0,2,636299,528.9742431640625,83.13296508789063
2003,43,0,0,1,2335874,7585,324.7178649902344
2003,43,0,0,2,2363514,4444,188.0251159667969
2003,43,1,0,1,1699282.375,6731.37939453125,396.1307067871094
2003,43,1,0,2,1728322.5,3813.410888671875,220.6423187255859
2003,43,3,0,1,636591.5625,853.6207885742188,134.0923767089844
2003,43,3,0,2,635191.375,630.5891723632813,99.27545928955078
2003,44,0,0,1,2223641,8037,361.4342346191406
2003,44,0,0,2,2274320,4857,213.5583343505859
2003,44,1,0,1,1600356.75,7178.4384765625,448.5523986816406
2003,44,1,0,2,1642223.75,4192.51416015625,255.2949371337891
2003,44,3,0,1,623284.1875,858.5615234375,137.7480010986328
2003,44,3,0,2,632096.375,664.4859008789063,105.1241455078125
2003,45,0,0,1,2224414,8488,381.5836486816406
2003,45,0,0,2,2275557,5185,227.8563079833984
2003,45,1,0,1,1622860.375,7582.68505859375,467.2419738769531
2003,45,1,0,2,1663901.5,4478.14892578125,269.1354675292969
2003,45,3,0,1,601553.625,905.3148803710938,150.4961242675781
2003,45,3,0,2,611655.5625,706.851318359375,115.5636215209961
2003,46,0,0,1,2200290,9386,426.5801391601563
2003,46,0,0,2,2262137,5587,246.9788513183594
2003,46,1,0,1,1583547,8283.158203125,523.0762329101563
2003,46,1,0,2,1650068.25,4741.88037109375,287.3748168945313
2003,46,3,0,1,616743,1102.841552734375,178.8170318603516
2003,46,3,0,2,612068.8125,845.1194458007813,138.0758819580078
2003,47,0,0,1,2117276,9839,464.7008666992188
2003,47,0,0,2,2183207,5757,263.6946411132813
2003,47,1,0,1,1526926.375,8643.7177734375,566.0860595703125
2003,47,1,0,2,1589826.875,4894.14404296875,307.84130859375
2003,47,3,0,1,590349.5625,1195.281860351563,202.4701843261719
2003,47,3,0,2,593380.25,862.8558959960938,145.4136505126953
2003,48,0,0,1,2131053,10496,492.5264587402344
2003,48,0,0,2,2186886,6083,278.1580810546875
2003,48,1,0,1,1527454.875,9195.0478515625,601.9849243164063
2003,48,1,0,2,1574774,5118.712890625,325.0442810058594
2003,48,3,0,1,603598.25,1300.9521484375,215.5327911376953
2003,48,3,0,2,612112,964.287109375,157.534423828125
2003,49,0,0,1,2032378,10930,537.7936401367188
2003,49,0,0,2,2109478,6422,304.4355163574219
2003,49,1,0,1,1429760.25,9401.7578125,657.5758056640625
2003,49,1,0,2,1489317.5,5377.94580078125,361.1013488769531
2003,49,3,0,1,602617.6875,1528.24267578125,253.6006927490234
2003,49,3,0,2,620160.4375,1044.054443359375,168.3523101806641
2003,50,0,0,1,1957066,11372,581.0739135742188
2003,50,0,0,2,2041746,6683,327.3179016113281
2003,50,1,0,1,1334706.5,9716.3642578125,727.9776000976563
2003,50,1,0,2,1460871,5537.89111328125,379.0814514160156
2003,50,3,0,1,622359.5625,1655.6357421875,266.0256042480469
2003,50,3,0,2,580875.0625,1145.108764648438,197.1351165771484
2003,51,0,0,1,1903885,11826,621.1509399414063
2003,51,0,0,2,1982259,7020,354.1414184570313
2003,51,1,0,1,1290489.5,10012.521484375,775.8700561523438
2003,51,1,0,2,1415852.375,5799.875,409.6383972167969
2003,51,3,0,1,613395.5625,1813.478637695313,295.6458740234375
2003,51,3,0,2,566406.5625,1220.125,215.4150543212891
2003,52,0,0,1,1846875,12166,658.734375
2003,52,0,0,2,1935134,7340,379.3019104003906
2003,52,1,0,1,1248732.125,10207.8076171875,817.4537353515625
2003,52,1,0,2,1384048.625,6044.45458984375,436.7227172851563
2003,52,3,0,1,598142.875,1958.19287109375,327.3787841796875
2003,52,3,0,2,551085.4375,1295.545166015625,235.0897064208984
2003,53,0,0,1,1851585,12578,679.3098754882813
2003,53,0,0,2,1931805,7663,396.6756591796875
2003,53,1,0,1,1243909.125,10461.4990234375,841.0179443359375
2003,53,1,0,2,1375941.5,6402.58203125,465.3236999511719
2003,53,3,0,1,607675.75,2116.500732421875,348.29443359375
2003,53,3,0,2,555863.5625,1260.418090820313,226.7495422363281
2003,54,0,0,1,1778213,13601,764.8690185546875
2003,54,0,0,2,1868710,8359,447.3139343261719
2003,54,1,0,1,1176593.375,11153.14453125,947.9183349609375
2003,54,1,0,2,1363697.375,6888.84033203125,505.1590270996094
2003,54,3,0,1,601619.625,2447.855712890625,406.8776245117188
2003,54,3,0,2,505012.625,1470.159790039063,291.1134643554688
2003,55,0,0,1,1753341,14307,815.9850463867188
2003,55,0,0,2,1848350,8954,484.4320678710938
2003,55,1,0,1,1160237.875,11744.888671875,1012.282836914063
2003,55,1,0,2,1349449,7454.6025390625,552.4182739257813
2003,55,3,0,1,593103,2562.111083984375,431.9841613769531
2003,55,3,0,2,498900.96875,1499.397583007813,300.5401306152344
2003,56,0,0,1,1844529,15540,842.4915161132813
2003,56,0,0,2,1941139,9833,506.5582580566406
2003,56,1,0,1,1201623.5,12537.4404296875,1043.375122070313
2003,56,1,0,2,1420619.875,8104.76904296875,570.5093383789063
2003,56,3,0,1,642905.4375,3002.56005859375,467.0298156738281
2003,56,3,0,2,520519,1728.230712890625,332.0206909179688
2003,57,0,0,1,1372827,13169,959.2614135742188
2003,57,0,0,2,1458769,8660,593.6512451171875
2003,57,1,0,1,912735.875,10783.8505859375,1181.486450195313
2003,57,1,0,2,1114868.625,7341.54833984375,658.5123901367188
2003,57,3,0,1,460091.15625,2385.149169921875,518.407958984375
2003,57,3,0,2,343900.3125,1318.45166015625,383.3819274902344
2003,58,0,0,1,1365498,13913,1018.895690917969
2003,58,0,0,2,1456110,9403,645.7616577148438
2003,58,1,0,1,932162.1875,11473.6865234375,1230.868041992188
2003,58,1,0,2,1108624.125,8107.83544921875,731.3421630859375
2003,58,3,0,1,433335.78125,2439.313232421875,562.915283203125
2003,58,3,0,2,347485.90625,1295.164428710938,372.7243041992188
2003,59,0,0,1,1336406,15259,1141.793701171875
2003,59,0,0,2,1437588,10301,716.5474243164063
2003,59,1,0,1,924561.9375,12679.7412109375,1371.432373046875
2003,59,1,0,2,1125850.625,8894.33984375,790.0106201171875
2003,59,3,0,1,411844.03125,2579.259033203125,626.2708129882813
2003,59,3,0,2,311737.375,1406.660278320313,451.2324829101563
2003,60,0,0,1,1368194,16717,1221.829711914063
2003,60,0,0,2,1481214,11428,771.529296875
2003,60,1,0,1,967867.4375,13918.2890625,1438.036743164063
2003,60,1,0,2,1167984.75,9883.3876953125,846.1915283203125
2003,60,3,0,1,400326.5625,2798.71044921875,699.1068725585938
2003,60,3,0,2,313229.25,1544.612182617188,493.1251525878906
2003,61,0,0,1,1212101,16369,1350.464965820313
2003,61,0,0,2,1322858,11140,842.1160888671875
2003,61,1,0,1,860624.9375,13674.208984375,1588.869750976563
2003,61,1,0,2,1054325.75,9708.5498046875,920.8302001953125
2003,61,3,0,1,351476.0625,2694.791259765625,766.7069091796875
2003,61,3,0,2,268532.21875,1431.450073242188,533.0645751953125
2003,62,0,0,1,1119523,16600,1482.7744140625
2003,62,0,0,2,1232608,11526,935.0904541015625
2003,62,1,0,1,800827.75,14028.623046875,1751.765380859375
2003,62,1,0,2,997122.375,10143.478515625,1017.275207519531
2003,62,3,0,1,318695.21875,2571.376708984375,806.8450927734375
2003,62,3,0,2,235485.703125,1382.521728515625,587.0936889648438
2003,63,0,0,1,1087611,16901,1553.956298828125
2003,63,0,0,2,1201532,11980,997.0604248046875
2003,63,1,0,1,815522.375,14325.015625,1756.544799804688
2003,63,1,0,2,978264.8125,10605.3330078125,1084.096313476563
2003,63,3,0,1,272088.59375,2575.98486328125,946.744873046875
2003,63,3,0,2,223267.25,1374.6669921875,615.7047119140625
2003,64,0,0,1,1029496,17686,1717.927978515625
2003,64,0,0,2,1139251,12833,1126.44189453125
2003,64,1,0,1,763635.5,14943.578125,1956.899291992188
2003,64,1,0,2,933797.4375,11351.1640625,1215.591674804688
2003,64,3,0,1,265860.5,2742.42236328125,1031.52685546875
2003,64,3,0,2,205453.625,1481.836303710938,721.2509765625
2003,65,0,0,1,1001903,18427,1839.199951171875
2003,65,0,0,2,1124059,13333,1186.147705078125
2003,65,1,0,1,739560.875,15586.630859375,2107.552001953125
2003,65,1,0,2,944975.0625,11916.369140625,1261.024780273438
2003,65,3,0,1,262342.09375,2840.368896484375,1082.696533203125
2003,65,3,0,2,179083.96875,1416.631225585938,791.0430297851563
2003,66,0,0,1,937277,18805,2006.343872070313
2003,66,0,0,2,1062639,13730,1292.066284179688
2003,66,1,0,1,693263.1875,15986.27734375,2305.9462890625
2003,66,1,0,2,886968.9375,12280.142578125,1384.506469726563
2003,66,3,0,1,244013.75,2818.722900390625,1155.149169921875
2003,66,3,0,2,175670.109375,1449.857299804688,825.3295288085938
2003,67,0,0,1,913146,20079,2198.881591796875
2003,67,0,0,2,1048005,14955,1426.996948242188
2003,67,1,0,1,691412.0625,16918.287109375,2446.918212890625
2003,67,1,0,2,879463.5,13358.029296875,1518.883911132813
2003,67,3,0,1,221733.890625,3160.71240234375,1425.453002929688
2003,67,3,0,2,168541.421875,1596.970825195313,947.5242309570313
2003,68,0,0,1,904419,21144,2337.8544921875
2003,68,0,0,2,1051571,16040,1525.3369140625
2003,68,1,0,1,669482.6875,17870.87109375,2669.355224609375
2003,68,1,0,2,897967.0625,14516.029296875,1616.543579101563
2003,68,3,0,1,234936.359375,3273.128173828125,1393.19775390625
2003,68,3,0,2,153603.953125,1523.970336914063,992.1426391601563
2003,69,0,0,1,820345,21860,2664.732421875
2003,69,0,0,2,967432,16444,1699.757690429688
2003,69,1,0,1,614558.5,18388.42578125,2992.135986328125
2003,69,1,0,2,813365.9375,14866.115234375,1827.727783203125
2003,69,3,0,1,205786.484375,3471.573974609375,1686.978637695313
2003,69,3,0,2,154066.015625,1577.884521484375,1024.161254882813
2003,70,0,0,1,808170,23025,2849.029296875
2003,70,0,0,2,969166,18349,1893.27734375
2003,70,1,0,1,611392.875,19240.0390625,3146.919189453125
2003,70,1,0,2,826754.6875,16624.353515625,2010.79638671875
2003,70,3,0,1,196777.171875,3784.960693359375,1923.475463867188
2003,70,3,0,2,142411.359375,1724.646240234375,1211.031372070313
2003,71,0,0,1,795334,24264,3050.793701171875
2003,71,0,0,2,964958,19539,2024.85498046875
2003,71,1,0,1,598947.0625,20164.974609375,3366.7373046875
2003,71,1,0,2,831603.9375,17580.11328125,2114.000732421875
2003,71,3,0,1,196386.984375,4099.025390625,2087.218505859375
2003,71,3,0,2,133354.03125,1958.887451171875,1468.9375
2003,72,0,0,1,776914,26525,3414.148681640625
2003,72,0,0,2,959437,21437,2234.3310546875
2003,72,1,0,1,593546.75,22130.515625,3728.52099609375
2003,72,1,0,2,828178.5625,19379.759765625,2340.046142578125
2003,72,3,0,1,183367.265625,4394.48486328125,2396.548095703125
2003,72,3,0,2,131258.390625,2057.240966796875,1567.321533203125
2003,73,0,0,1,774554,28299,3653.58642578125
2003,73,0,0,2,977035,23401,2395.103515625
2003,73,1,0,1,595076.375,23782.5,3996.5458984375
2003,73,1,0,2,841448.75,21230.046875,2523.03515625
2003,73,3,0,1,179477.65625,4516.5009765625,2516.4697265625
2003,73,3,0,2,135586.28125,2170.9541015625,1601.16064453125
2003,74,0,0,1,720651,28993,4023.16796875
2003,74,0,0,2,923900,24848,2689.468505859375
2003,74,1,0,1,547462.3125,24361.560546875,4449.90625
2003,74,1,0,2,795381,22445.439453125,2821.973388671875
2003,74,3,0,1,173188.65625,4631.43896484375,2674.216064453125
2003,74,3,0,2,128519.0546875,2402.559814453125,1869.419189453125
2003,75,0,0,1,698219,31567,4521.07421875
2003,75,0,0,2,919089,27197,2959.125732421875
2003,75,1,0,1,544641.4375,26453.541015625,4857.05615234375
2003,75,1,0,2,800848.5625,24693.341796875,3083.397216796875
2003,75,3,0,1,153577.578125,5113.45849609375,3329.560546875
2003,75,3,0,2,118240.3984375,2503.658447265625,2117.4306640625
2003,76,0,0,1,667787,32623,4885.240234375
2003,76,0,0,2,899842,29302,3256.349365234375
2003,76,1,0,1,499851.5,27270,5455.6201171875
2003,76,1,0,2,794686.1875,26547.900390625,3340.67724609375
2003,76,3,0,1,167935.484375,5353,3187.53369140625
2003,76,3,0,2,105155.78125,2754.09912109375,2619.06591796875
2003,77,0,0,1,621701,33162,5334.0751953125
2003,77,0,0,2,868089,31494,3627.968994140625
2003,77,1,0,1,479840.71875,27531.900390625,5737.716796875
2003,77,1,0,2,768182.375,28688.52734375,3734.598388671875
2003,77,3,0,1,141860.3125,5630.099609375,3968.762939453125
2003,77,3,0,2,99906.6796875,2805.47265625,2808.09326171875
2003,78,0,0,1,595667,34557,5801.3955078125
2003,78,0,0,2,861328,33902,3936.01513671875
2003,78,1,0,1,462492.03125,28580.888671875,6179.75830078125
2003,78,1,0,2,760839.25,31085.408203125,4085.673583984375
2003,78,3,0,1,133175,5976.1103515625,4487.41162109375
2003,78,3,0,2,100488.796875,2816.59130859375,2802.890869140625
2003,79,0,0,1,548486,35445,6462.33447265625
2003,79,0,0,2,817634,35936,4395.12060546875
2003,79,1,0,1,428018.4375,29455.146484375,6881.7470703125
2003,79,1,0,2,724952.8125,32946.29296875,4544.6123046875
2003,79,3,0,1,120467.5390625,5989.85302734375,4972.171875
2003,79,3,0,2,92681.1875,2989.70849609375,3225.798583984375
2003,80,0,0,1,499405,35528,7114.06591796875
2003,80,0,0,2,760319,37554,4939.24267578125
2003,80,1,0,1,393934.15625,29637.412109375,7523.44287109375
2003,80,1,0,2,674868.5625,34457.96484375,5105.8779296875
2003,80,3,0,1,105470.84375,5890.5869140625,5585.0380859375
2003,80,3,0,2,85450.4296875,3096.03564453125,3623.19482421875
2003,81,0,0,1,464268,36401,7840.5146484375
2003,81,0,0,2,732492,39965,5456.0322265625
2003,81,1,0,1,370028.75,30392.75,8213.6181640625
2003,81,1,0,2,656555.4375,36525.37109375,5563.181640625
2003,81,3,0,1,94239.25,6008.25048828125,6375.52880859375
2003,81,3,0,2,75936.5078125,3439.6279296875,4529.6103515625
2003,82,0,0,1,417522,35917,8602.4208984375
2003,82,0,0,2,683447,41696,6100.8388671875
2003,82,1,0,1,336168.53125,30027.630859375,8932.314453125
2003,82,1,0,2,614253.875,37956.2265625,6179.24072265625
2003,82,3,0,1,81353.46875,5889.3681640625,7239.234375
2003,82,3,0,2,69193.1015625,3739.77490234375,5404.837890625
2003,83,0,0,1,367149,34900,9505.677734375
2003,83,0,0,2,630578,42363,6718.1220703125
2003,83,1,0,1,300135.34375,29420.525390625,9802.419921875
2003,83,1,0,2,563982.75,38632.73828125,6849.98583984375
2003,83,3,0,1,67013.65625,5479.4736328125,8176.65234375
2003,83,3,0,2,66595.203125,3730.262451171875,5601.39794921875
2003,84,0,0,1,303077,32232,10634.9208984375
2003,84,0,0,2,540339,41283,7640.20361328125
2003,84,1,0,1,242124.46875,27249.25,11254.232421875
2003,84,1,0,2,481991.75,37524.97265625,7785.3974609375
2003,84,3,0,1,60952.51953125,4982.75,8174.8056640625
2003,84,3,0,2,58347.2578125,3758.025634765625,6440.7919921875
2004,25,0,0,1,2010965,2909,144.6569213867188
2004,25,0,0,2,1970554,947,48.05755233764648
2004,25,1,0,1,1549202.75,2700.159423828125,174.2934875488281
2004,25,1,0,2,1358524.625,810.8163452148438,59.68359756469727
2004,25,3,0,1,461762.25,208.8404693603516,45.22683715820313
2004,25,3,0,2,612029.3125,136.1836242675781,22.25115966796875
2004,26,0,0,1,1933949,2741,141.7307281494141
2004,26,0,0,2,1904276,1042,54.71895980834961
2004,26,1,0,1,1444179.375,2538.66552734375,175.7860260009766
2004,26,1,0,2,1300377.875,897.1576538085938,68.99207305908203
2004,26,3,0,1,489769.6875,202.3344879150391,41.31217193603516
2004,26,3,0,2,603898.1875,144.8423309326172,23.98456192016602
2004,27,0,0,1,1910787,2735,143.1347351074219
2004,27,0,0,2,1890889,1048,55.42366409301758
2004,27,1,0,1,1411652,2505.585693359375,177.4931640625
2004,27,1,0,2,1302447,899.9593505859375,69.09757995605469
2004,27,3,0,1,499135.0625,229.4143829345703,45.96238708496094
